,Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Vehicle Size,city mpg,Popularity,MSRP
4627,Ford,regular unleaded,220.0,8.0,MANUAL,four wheel drive,Large,13,5657,3822
4628,Ford,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,Large,13,5657,3251
4629,Ford,regular unleaded,220.0,8.0,AUTOMATIC,rear wheel drive,Large,12,5657,3550
4630,Ford,regular unleaded,220.0,8.0,MANUAL,four wheel drive,Large,12,5657,3269
4631,Ford,regular unleaded,220.0,8.0,AUTOMATIC,four wheel drive,Large,12,5657,4078
4632,Ford,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,Large,13,5657,3241
4633,Ford,regular unleaded,220.0,8.0,MANUAL,four wheel drive,Large,12,5657,3583
4634,Ford,regular unleaded,220.0,8.0,MANUAL,four wheel drive,Large,12,5657,3542
4635,Ford,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,Large,13,5657,3560
4636,Ford,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,Large,13,5657,2922
4637,Ford,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,Large,13,5657,3188
4638,Ford,regular unleaded,220.0,8.0,MANUAL,four wheel drive,Large,12,5657,3192
4639,Ford,regular unleaded,220.0,8.0,AUTOMATIC,four wheel drive,Large,12,5657,3878
4640,Ford,regular unleaded,220.0,8.0,AUTOMATIC,rear wheel drive,Large,12,5657,3752
4641,Ford,regular unleaded,220.0,8.0,MANUAL,four wheel drive,Large,12,5657,3572
4642,Ford,regular unleaded,220.0,8.0,MANUAL,four wheel drive,Large,12,5657,3908
4643,Ford,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,Large,13,5657,2923
4660,Ford,regular unleaded,63.0,4.0,MANUAL,front wheel drive,Compact,30,5657,2000
4662,Ford,regular unleaded,63.0,4.0,MANUAL,front wheel drive,Compact,30,5657,2000
4664,Ford,regular unleaded,63.0,4.0,MANUAL,front wheel drive,Compact,30,5657,2000
4669,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,28,5657,18405
4670,Ford,regular unleaded,197.0,4.0,MANUAL,front wheel drive,Compact,26,5657,21435
4671,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,28,5657,15685
4672,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,28,5657,16085
4673,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,28,5657,14455
4674,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,28,5657,14855
4675,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,28,5657,18805
4676,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,14880
4677,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,16110
4678,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,18830
4679,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,15810
4680,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,14580
4681,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,18530
4682,Ford,regular unleaded,197.0,4.0,MANUAL,front wheel drive,Compact,26,5657,21460
4683,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,15660
4684,Ford,regular unleaded,120.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,19420
4685,Ford,regular unleaded,197.0,4.0,MANUAL,front wheel drive,Compact,26,5657,21610
4686,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,14430
4687,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,14130
4688,Ford,regular unleaded,120.0,4.0,MANUAL,front wheel drive,Compact,27,5657,15360
4689,Ford,regular unleaded,120.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,19120
4725,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,19,5657,24165
4726,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,23965
4727,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,19,5657,26290
4728,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,19,5657,22165
4729,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,28090
4730,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,25965
4731,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,19,5657,24230
4732,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,22230
4733,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,28230
4734,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,24080
4735,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,19,5657,26380
4736,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,26080
4737,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,28460
4738,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,24885
4739,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,19,5657,23035
4740,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,19,5657,26610
4741,Toyota,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,Midsize,17,2031,27705
4742,Toyota,regular unleaded,260.0,6.0,MANUAL,four wheel drive,Midsize,15,2031,27295
4743,Toyota,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,Midsize,17,2031,26115
4744,Toyota,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,Midsize,16,2031,27030
4745,Toyota,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,Midsize,17,2031,28620
4746,Toyota,regular unleaded,260.0,6.0,MANUAL,four wheel drive,Midsize,15,2031,28210
4747,Toyota,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,Midsize,17,2031,29270
4748,Toyota,regular unleaded,260.0,6.0,AUTOMATIC,rear wheel drive,Midsize,16,2031,27680
4749,Toyota,regular unleaded,260.0,6.0,MANUAL,four wheel drive,Midsize,15,2031,28860
4753,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,32100
4754,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,29100
4755,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,37700
4756,Ford,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,39650
4757,Ford,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,34050
4758,Ford,premium unleaded (recommended),365.0,6.0,AUTOMATIC,all wheel drive,Large,16,5657,42400
4759,Ford,premium unleaded (recommended),365.0,6.0,AUTOMATIC,all wheel drive,Large,15,5657,42600
4760,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,16,5657,32300
4761,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,16,5657,29600
4762,Ford,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,Large,16,5657,34250
4763,Ford,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,Large,16,5657,39750
4764,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,16,5657,37800
4765,Ford,premium unleaded (recommended),365.0,6.0,AUTOMATIC,all wheel drive,Large,15,5657,43030
4766,Ford,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,Large,16,5657,40180
4767,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,16,5657,32730
4768,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,16,5657,38230
4769,Ford,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,Large,16,5657,30025
4770,Ford,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,Large,16,5657,34680
4776,Ford,premium unleaded (recommended),350.0,4.0,MANUAL,all wheel drive,Compact,19,5657,36120
4777,Ford,premium unleaded (recommended),252.0,4.0,MANUAL,front wheel drive,Compact,23,5657,24370
4778,Ford,premium unleaded (recommended),252.0,4.0,MANUAL,front wheel drive,Compact,22,5657,24425
4779,Ford,premium unleaded (recommended),252.0,4.0,MANUAL,front wheel drive,Compact,22,5657,24775
4780,Ford,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,Compact,26,5657,18460
4781,Ford,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,Compact,26,5657,18960
4782,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,23170
4783,Ford,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,Compact,26,5657,17170
4784,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,23670
4785,Ford,electric,,0.0,DIRECT_DRIVE,front wheel drive,Compact,110,5657,29170
4786,Ford,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,Compact,26,5657,18515
4787,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,23725
4788,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,23225
4789,Ford,electric,,0.0,DIRECT_DRIVE,front wheel drive,Compact,110,5657,29170
4790,Ford,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,Compact,26,5657,19015
4791,Ford,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,Compact,26,5657,17225
4792,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,21675
4793,Ford,regular unleaded,123.0,3.0,MANUAL,front wheel drive,Compact,30,5657,18175
4794,Ford,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,Compact,26,5657,16775
4795,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,24075
4796,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,23575
4797,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,21175
4798,Ford,electric,,0.0,DIRECT_DRIVE,front wheel drive,Compact,110,5657,29120
4799,Ford,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,27,5657,19765
4886,Volkswagen,regular unleaded,81.0,4.0,MANUAL,front wheel drive,Compact,22,873,2000
4887,Volkswagen,regular unleaded,81.0,4.0,MANUAL,front wheel drive,Compact,22,873,2000
4888,Volkswagen,regular unleaded,81.0,4.0,MANUAL,front wheel drive,Compact,22,873,2000
4889,Volkswagen,regular unleaded,81.0,4.0,MANUAL,front wheel drive,Compact,22,873,2000
4890,Volkswagen,regular unleaded,81.0,4.0,MANUAL,front wheel drive,Compact,22,873,2000
4892,Volkswagen,regular unleaded,81.0,4.0,MANUAL,front wheel drive,Compact,22,873,2000
4914,Ford,regular unleaded,,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,28030
4915,Ford,regular unleaded,,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,23930
4916,Ford,regular unleaded,,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,21630
4917,Ford,regular unleaded,,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,26530
4918,Ford,regular unleaded,,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,29030
4919,Ford,regular unleaded,,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,32755
4920,Ford,regular unleaded,193.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,19650
4921,Ford,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,Midsize,15,5657,29575
4922,Ford,regular unleaded,193.0,6.0,AUTOMATIC,front wheel drive,Midsize,16,5657,23655
4923,Ford,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,Midsize,15,5657,26615
4924,Ford,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,Midsize,15,5657,26665
4925,Ford,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,Midsize,15,5657,23705
4926,Ford,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,Midsize,15,5657,29575
4927,Ford,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,Midsize,15,5657,19700
4928,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,28440
4929,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,30440
4930,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,25040
4931,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,26840
4932,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,26440
4933,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,28240
4934,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,28355
4935,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,26505
4936,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,25105
4937,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,30580
4938,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,26955
4939,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,28530
4940,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,27770
4941,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,29205
4942,Ford,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,Large,17,5657,31055
4943,Ford,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,Large,18,5657,25920
5020,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,5657,27380
5021,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,5657,26575
5022,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,5657,32330
5023,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,5657,31430
5024,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,5657,26480
5025,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,5657,25675
5026,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,5657,37020
5027,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,5657,31010
5028,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,5657,25675
5029,Ford,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,5657,26480
5030,Ford,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,5657,27830
5031,Ford,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,5657,32780
5032,Ford,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,Midsize,22,5657,24035
5033,Ford,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,Midsize,22,5657,30780
5034,Ford,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,Midsize,22,5657,22500
5035,Ford,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,Midsize,22,5657,31270
5036,Ford,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,Midsize,22,5657,22750
5037,Ford,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,Midsize,22,5657,24320
5038,Ford,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,5657,33270
5039,Ford,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,5657,28115
5040,Ford,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,Midsize,21,5657,30610
5041,Ford,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,5657,27405
5042,Ford,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,5657,32610
5043,Ford,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,Midsize,21,5657,22610
5044,Ford,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,Midsize,21,5657,23610
5045,Ford,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,Midsize,21,5657,36620
5046,Ford,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,Midsize,20,5657,38620
5325,Volkswagen,premium unleaded (required),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,25375
5327,Volkswagen,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,Compact,20,873,24300
5331,Volkswagen,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,Compact,21,873,24770
5333,Volkswagen,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,25870
5335,Volkswagen,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,26895
5336,Volkswagen,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,Midsize,22,873,25795
5337,Volkswagen,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,Midsize,22,873,26695
5338,Volkswagen,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,24845
5341,Volkswagen,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,Midsize,24,873,27795
5345,Volkswagen,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,Midsize,22,873,23745
5359,Volkswagen,regular unleaded,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,Compact,22,873,26950
5360,Volkswagen,regular unleaded,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,Compact,22,873,32890
5361,Volkswagen,regular unleaded,170.0,4.0,AUTOMATED_MANUAL,all wheel drive,Compact,22,873,30530
5362,Volkswagen,regular unleaded,170.0,4.0,MANUAL,all wheel drive,Compact,22,873,25850
5363,Volkswagen,regular unleaded,170.0,4.0,MANUAL,all wheel drive,Compact,22,873,29430
5364,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,29280
5365,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,32640
5366,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,24785
5367,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,28885
5368,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,26280
5369,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,25885
5370,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,30380
5371,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,29880
5372,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,27380
5373,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,30980
5374,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,27980
5375,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,29485
5376,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,31540
5377,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,25385
5378,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,30045
5379,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,26880
5380,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,31145
5381,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,27785
5382,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,26485
5383,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,28385
5384,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,30620
5385,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,26095
5386,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,25595
5387,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,29125
5388,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,31220
5389,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,27090
5390,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,27590
5391,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,31630
5392,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,24995
5393,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,30135
5394,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,31235
5395,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,32730
5396,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,29725
5397,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,28025
5398,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,26490
5399,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,30120
5400,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,25,873,28625
5401,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,26695
5402,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,25,873,29520
5403,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,25,873,28190
5404,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,35195
5405,Volkswagen,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,Compact,24,873,25595
5406,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,24,873,27995
5407,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,24,873,34095
5408,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,26095
5409,Volkswagen,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,26695
5410,Volkswagen,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,Compact,24,873,31990
5411,Volkswagen,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,Compact,24,873,30890
